,Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
-0.1761,Thu Apr 26 19:03:04 +0000 2018,0.918,0.082,@BBC,0.0,BBC,34,"Take a detailed look at ambulance services, from the highly pressurised control rooms to the crews on the street. 🚑… https://t.co/ACZOCRjbgS"
0.7506,Thu Apr 26 18:33:03 +0000 2018,0.748,0.0,@BBC,0.252,BBC,35,"Follow a young family of falcons as they grow up in downtown Chicago. 🦅

Natural World: Super Fast Falcon | 8pm |… https://t.co/fDzkfaxMNM"
0.3612,Thu Apr 26 18:01:09 +0000 2018,0.839,0.0,@BBC,0.161,BBC,36,"😯 This woman from the 1920s looks EXACTLY like Benedict Cumberbatch.  
#TheGNShow https://t.co/ZkdgiM7ZVg"
0.0,Thu Apr 26 16:08:02 +0000 2018,1.0,0.0,@BBC,0.0,BBC,37,"RT @cbbc: If you can't wait to see @iamradzi on this week's ep of #BluePeter, turn him into an alien on the CBBC Buzz app! 📲🖍️➡️ https://t.…"
0.4019,Thu Apr 26 16:00:25 +0000 2018,0.803,0.0,@BBC,0.197,BBC,38,🔥👩‍🚒 These helmets use AR to help firefighters see through smoke. https://t.co/g0807qwa7z
0.0,Thu Apr 26 15:32:09 +0000 2018,1.0,0.0,@BBC,0.0,BBC,39,"RT @bbcpress: Ahead of the final episode of #Civilisations, @Simon_Schama reveals his highlights from the series. Civilisations concludes t…"
0.368,Thu Apr 26 14:34:22 +0000 2018,0.826,0.0,@BBC,0.174,BBC,40,RT @bbcthree: FYI baby Neil from Gavin and Stacey is now a 10-year-old https://t.co/yGthNqOfZK
0.0,Thu Apr 26 14:13:03 +0000 2018,1.0,0.0,@BBC,0.0,BBC,41,"🍽 Should you become a vegan?


Weigh up the pros and cons of meat-eating and veganism. 

🤔

https://t.co/g1xCjnAQFL https://t.co/tzJtDxicA7"
0.0,Thu Apr 26 13:56:59 +0000 2018,1.0,0.0,@BBC,0.0,BBC,42,RT @BBCScotlandNews: Polar bear cub to be named Hamish after public vote https://t.co/HgNRA8gLMu https://t.co/00LK3653xE
0.0,Thu Apr 26 12:58:05 +0000 2018,1.0,0.0,@BBC,0.0,BBC,43,"🎤Rapper @kanyewest has a way with words. But instead of rap lyrics, these days he’s dropping knowledge on Twitter.… https://t.co/gInfDANKoX"
0.0,Thu Apr 26 12:01:05 +0000 2018,1.0,0.0,@BBC,0.0,BBC,44,💣🐜 Ever heard of 'exploding ants'? https://t.co/im9JhvRJtS
0.3182,Thu Apr 26 10:27:28 +0000 2018,0.897,0.0,@BBC,0.103,BBC,45,"More than 40 companies, who are responsible for over 80% of UK supermarkets' plastic packaging, have signed up to a… https://t.co/Te1iNrkH3D"
0.0,Thu Apr 26 08:01:06 +0000 2018,1.0,0.0,@BBC,0.0,BBC,46,"🦎 Komodo dragons take on prey ten times their size!
#NaturesBiggestBeasts https://t.co/0WskNgK7aV"
-0.5927,Thu Apr 26 07:29:06 +0000 2018,0.702,0.22,@BBC,0.078,BBC,47,"🚑 In a medical emergency, the right response can save lives – but many of us are still doing the wrong thing...
👉… https://t.co/ncRpVF4Ybm"
0.0,Thu Apr 26 07:00:10 +0000 2018,1.0,0.0,@BBC,0.0,BBC,48,👟🗑 Do you plog? https://t.co/oN1HxQzQJS
0.0,Wed Apr 25 20:12:00 +0000 2018,1.0,0.0,@BBC,0.0,BBC,49,"In 1941, Josef Jakobs was executed at the Tower of London, marking the end of a chapter in its history. https://t.co/q9nwuRjqmv"
-0.1779,Wed Apr 25 19:03:06 +0000 2018,0.898,0.102,@BBC,0.0,BBC,50,"Hugh Fearnley-Whittingstall is on a mission, asking food producers, restaurants and the government to confront Brit… https://t.co/EcfjGY9Hqo"
-0.1531,Wed Apr 25 18:00:25 +0000 2018,0.818,0.105,@BBC,0.077,BBC,51,☀️🛶 How an isolated indigenous community in Ecuador is protecting the Amazon jungle with its first solar powered ca… https://t.co/yHNXh2C0ZO
0.0,Wed Apr 25 17:01:10 +0000 2018,1.0,0.0,@BBC,0.0,BBC,52,"🌱🍓 A man has told of how he 'got his mum back' after a diagnosis of Alzheimer's, in part, by getting her to follow… https://t.co/Bj8a8iAK61"
-0.128,Wed Apr 25 16:00:21 +0000 2018,0.87,0.13,@BBC,0.0,BBC,53,❤️🐿 The dating scene is tough when you're a red squirrel... https://t.co/BUTI5sOp3R
0.6219,Wed Apr 25 14:44:29 +0000 2018,0.797,0.0,@BBC,0.203,BBC,54,"🐧 🤣 When penguins... HONK!... interrupt... HONK!... your TV interview... HONK!   
#WorldPenguinDay https://t.co/mFUZec36Ne"
-0.5994,Wed Apr 25 14:31:54 +0000 2018,0.782,0.218,@BBC,0.0,BBC,55,"RT @BBCOne: .@HughFW is waging a war on waistlines. Tonight, 9pm, BBC One 🍔
#BritainsFatFight https://t.co/zYC7BECRw9"
0.4588,Wed Apr 25 14:30:12 +0000 2018,0.769,0.0,@BBC,0.231,BBC,56,"RT @bbcmusic: OH HI @NiallOfficial 😍 

#SoundsLikeFridayNight https://t.co/Iw2xK5wMj7"
0.0,Wed Apr 25 13:55:02 +0000 2018,1.0,0.0,@BBC,0.0,BBC,57,"RT @BBC6Music: ""I essentially went to Hogwarts!""
- @SimonPegg reveals how to have the #BiggestWeekend in his hometown of Gloucester.

🎥 Lis…"
0.0,Wed Apr 25 13:49:16 +0000 2018,1.0,0.0,@BBC,0.0,BBC,58,🤠 Never turn your back on a man in a cowboy hat. https://t.co/CBkcugUzBO
0.8689,Wed Apr 25 12:36:12 +0000 2018,0.55,0.0,@BBC,0.45,BBC,59,RT @BBCBreakfast: Just look at these gorgeous rescued bear cubs 😍 https://t.co/2wvTLiA01U
0.6369,Wed Apr 25 12:24:43 +0000 2018,0.802,0.0,@BBC,0.198,BBC,60,RT @BBCTwo: This penguin swims thousands of miles every year to visit his best friend... 🐧💙 #WorldPenguinDay https://t.co/JlrMZ5exRE
0.0,Wed Apr 25 11:00:09 +0000 2018,1.0,0.0,@BBC,0.0,BBC,61,Mums have responded to pictures of the Duchess of Cambridge leaving hospital following the birth of her third child… https://t.co/KQKq2MfdM8
0.0,Wed Apr 25 10:12:00 +0000 2018,1.0,0.0,@BBC,0.0,BBC,62,🔥🌶 Some people just can't handle the heat. https://t.co/bcWeeTB8F1
0.4404,Wed Apr 25 08:41:42 +0000 2018,0.884,0.0,@BBC,0.116,BBC,63,RT @TWBBC: We made a chatbot. Our chatbot predicts how influential your Instagram pictures will be before you post them. Our chatbot uses m…
0.5859,Wed Apr 25 08:01:03 +0000 2018,0.699,0.075,@BBC,0.226,BBC,64,💌 This woman will write you a letter when you're going through hard times. https://t.co/6WejY9BcoI
0.0,Wed Apr 25 07:28:08 +0000 2018,1.0,0.0,@BBC,0.0,BBC,65,"📚 From ancient epics to modern novels, some narratives have changed history and influenced the mindsets of generati… https://t.co/QDcGy8jwXe"
0.3182,Wed Apr 25 07:01:04 +0000 2018,0.796,0.07,@BBC,0.134,BBC,66,"These children on Sal Island in Cape Verde are working hard to clean up their beaches. 
#OurBluePlanet https://t.co/IziZtoSeEp"
-0.3612,Tue Apr 24 19:03:07 +0000 2018,0.872,0.128,@BBC,0.0,BBC,67,"A leading divorce lawyer leaves the family firm for a rival, throwing her relationships into turmoil in the process… https://t.co/AHGrKnYPhA"
0.25,Tue Apr 24 18:00:24 +0000 2018,0.882,0.0,@BBC,0.118,BBC,68,"🐜🤖 By turning ant brains into algorithms, scientists have created robots that navigate without GPS. https://t.co/8qGDjewneC"
0.1531,Tue Apr 24 17:01:03 +0000 2018,0.813,0.081,@BBC,0.106,BBC,69,😲 Australian police say they will review how a 12-year-old boy travelled alone to Bali after he had a row with his… https://t.co/gskGhMaKgN
0.6908,Tue Apr 24 16:08:00 +0000 2018,0.691,0.0,@BBC,0.309,BBC,70,RT @bbcwritersroom: Want to get yr first @BBC writing credit? We're running a #Comedy monologue opportunity alongside @bbcmusic @bbcintrodu…
0.0,Tue Apr 24 16:01:03 +0000 2018,1.0,0.0,@BBC,0.0,BBC,71,"Queen Victoria was sort of the Darth Vader of the British Empire. 
#CunkOnBritain https://t.co/F4BGHWQtiz"
0.0,Tue Apr 24 15:21:18 +0000 2018,1.0,0.0,@BBC,0.0,BBC,72,"RT @BBCOne: When divorce is a family affair... 

#TheSplit. Starts tonight at 9pm on @BBCOne. https://t.co/T31iOt0GIx"
-0.3818,Tue Apr 24 15:20:51 +0000 2018,0.867,0.133,@BBC,0.0,BBC,73,"RT @BBCTwo: The Battle of Trafalgar really slowed down trade at the Pret a Manger. 😂🇬🇧 @missdianemorgan #CunkOnBritain
https://t.co/5tkFNfD…"
-0.34,Tue Apr 24 15:16:28 +0000 2018,0.833,0.167,@BBC,0.0,BBC,74,RT @BBCNews: Gun salute takes place in London for new prince https://t.co/g5AEWrmRec https://t.co/dBoijinHBe
-0.7506,Tue Apr 24 15:00:24 +0000 2018,0.738,0.262,@BBC,0.0,BBC,75,"🤢🥚The planet Uranus has clouds made up of hydrogen sulphide, the gas that gives rotten eggs their unpleasant smell,… https://t.co/WWBR6BuUa3"
0.3384,Tue Apr 24 13:01:04 +0000 2018,0.883,0.0,@BBC,0.117,BBC,76,"📸❤️ This wedding photo will give you all the feels...

It's by the most committed photographer ever.
👉… https://t.co/BRtArfWGTM"
-0.6523,Tue Apr 24 12:00:21 +0000 2018,0.717,0.283,@BBC,0.0,BBC,77,"🐰 When your pet rabbit has got RAGE issues. 
#NightmarePetsSOS https://t.co/EQF2bAPgIF"
-0.2006,Tue Apr 24 11:10:06 +0000 2018,0.695,0.171,@BBC,0.134,BBC,78,"The faecal transplant, also known as trans-poo-sion, surely has the title of medicine's most disgusting procedure..… https://t.co/433qH3AFV6"
0.75,Tue Apr 24 10:33:00 +0000 2018,0.701,0.0,@BBC,0.299,BBC,79,Cheers! 🍬🍋 Sweet maker Gillian shows @NishaKatona how to make her gin and tonic marshmallows. #TopOfTheShop https://t.co/zLqZBO0Hg0
0.0,Tue Apr 24 10:12:04 +0000 2018,1.0,0.0,@BBC,0.0,BBC,80,RT @BBCOne: Less than one month to go until the #RoyalWedding!  👰 💑 💍🎉❤️ https://t.co/4tpY4OERd0
0.6124,Tue Apr 24 10:08:25 +0000 2018,0.821,0.0,@BBC,0.179,BBC,81,"RT @bbceurovision: ""May we have your points please?..."" @Rylan prepares the 2018 #Eurovision artists for the all important scoring. 🤣 https…"
0.0,Tue Apr 24 09:08:33 +0000 2018,1.0,0.0,@BBC,0.0,BBC,82,RT @BBCNewsround: Why is Millicent Fawcett getting her own statue in Parliament Square? https://t.co/e6fNQd9ezH https://t.co/y09ruvrxIT
0.2732,Tue Apr 24 09:02:42 +0000 2018,0.913,0.0,@BBC,0.087,BBC,83,RT @BBCLookEast: Well done @simonsmarathon who completed the London Marathon late last night - he is the first man to finish the race using…
0.0,Tue Apr 24 08:47:41 +0000 2018,1.0,0.0,@BBC,0.0,BBC,84,"RT @BBCGetIn: **DEADLINE ALERT**

Just 4 days left to apply for our Communications Trainee Scheme!

Applications close on Thursday 26th Apr…"
0.765,Tue Apr 24 08:01:02 +0000 2018,0.694,0.0,@BBC,0.306,BBC,85,❤️ This make-up artist is using her skills to help scarred women feel beautiful again. https://t.co/BuQ3vMwtPn
0.0,Tue Apr 24 07:29:05 +0000 2018,1.0,0.0,@BBC,0.0,BBC,86,"🌈👀 Did you know that depending on what language you speak, your eye perceives colours – and the world – differently… https://t.co/Q6Cn2rteK3"
-0.7003,Tue Apr 24 07:00:08 +0000 2018,0.639,0.271,@BBC,0.09,BBC,87,"‘I’m determined to prove the terrorists wrong.’

Martin was paralysed in the Manchester Arena attack and is now tra… https://t.co/qTRSdGxBeJ"
0.0,Mon Apr 23 19:15:23 +0000 2018,1.0,0.0,@BBC,0.0,BBC,88,"RT @BBCTwo: It's #ShakespearesBirthday so here's Hamlet's famous ""To be or not to be"" speech, performed by Andrew Scott! 📜🎭🎂 https://t.co/b…"
0.0,Mon Apr 23 18:53:11 +0000 2018,1.0,0.0,@BBC,0.0,BBC,89,👶💖 The Duke and Duchess of Cambridge introduce their new son to the world. https://t.co/nmrD1axv6Y
0.0,Mon Apr 23 18:01:04 +0000 2018,1.0,0.0,@BBC,0.0,BBC,90,✈️ Do you know how to wear an oxygen mask?  https://t.co/pf8lvubtc9
0.0,Mon Apr 23 16:58:47 +0000 2018,1.0,0.0,@BBC,0.0,BBC,91,RT @BBCBreaking: The Duke and Duchess of Cambridge show off new son outside London hospital https://t.co/lGZ2YAK7um #royalbaby https://t.co…
0.0,Mon Apr 23 16:23:06 +0000 2018,1.0,0.0,@BBC,0.0,BBC,92,❤️ The Duke of Cambridge has arrived at hospital with Prince George &amp; Princess Charlotte following birth of their b… https://t.co/w0QF6vPprS
-0.0516,Mon Apr 23 16:01:07 +0000 2018,0.63,0.21,@BBC,0.16,BBC,93,"😂 That time the police busted Mary Berry smuggling ingredients into America… 
#TheGNShow https://t.co/slxL3klU3h"
-0.3182,Mon Apr 23 15:32:35 +0000 2018,0.892,0.108,@BBC,0.0,BBC,94,"How much do you know about England, the English and the frequently odd things they do and eat? Celebrate… https://t.co/zCiIrdYYkW"
0.0,Mon Apr 23 15:03:01 +0000 2018,1.0,0.0,@BBC,0.0,BBC,95,"How does plastic actually enter our oceans? 
#OurBluePlanet  https://t.co/LdOt9inVFS"
0.0,Mon Apr 23 13:53:37 +0000 2018,1.0,0.0,@BBC,0.0,BBC,96,RT @BBCNews: #royalbaby: Formal notice of birth displayed on forecourt of Buckingham Palace https://t.co/jU2MrpGseg https://t.co/wWgoKAeFaJ
0.2263,Mon Apr 23 13:32:04 +0000 2018,0.756,0.102,@BBC,0.142,BBC,97,🐶❤️ Australian police have praised a dog for remaining with a three-year-old girl as she spent a night lost in bush… https://t.co/oGu1MgHiI0
0.2263,Mon Apr 23 12:33:00 +0000 2018,0.844,0.059,@BBC,0.097,BBC,98,"Beth is a trainee nurse about to start working in A&amp;E. 🏥🚑

Can former nurse Una calm her nerves via a hidden earpie… https://t.co/Z1HXesGbkQ"
0.0,Mon Apr 23 12:09:01 +0000 2018,1.0,0.0,@BBC,0.0,BBC,99,"👶❤️ It's a boy! 

The Duchess of Cambridge gives birth to her third child, who is fifth in line to throne. 
👉… https://t.co/txzbor7jKG"
0.0,Mon Apr 23 11:27:23 +0000 2018,1.0,0.0,@BBC,0.0,BBC,100,"Arthur? Albert? Mary? Alice?

As the Duchess of Cambridge goes into labour with her third child, speculation contin… https://t.co/3a65q968kv"
Compound,Date,Negative,Neutral,News Outlet,Positive,Source Account,Tweets Ago,Tweets Text
0.6908,Sun Apr 29 04:48:03 +0000 2018,0.637,0.0,@CBSNews,0.363,CBSNews,1,Rallies for peace as Mexican rapper QBA admits dissolving bodies https://t.co/N51k7vLHup https://t.co/txrF86eOL7
0.2732,Sun Apr 29 04:44:04 +0000 2018,0.877,0.0,@CBSNews,0.123,CBSNews,2,"Kim Jong Un has agreed to shut down nuclear test site, South Korea says https://t.co/sSMLmZzlVV https://t.co/Kge6tsQE6B"
0.0,Sun Apr 29 04:33:03 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,3,"Tom Brokaw responds to sexual misconduct allegations: ""I was ambushed and then perp walked"" https://t.co/EUzxuPvfam https://t.co/C25trflzk1"
-0.296,Sun Apr 29 04:18:03 +0000 2018,0.82,0.18,@CBSNews,0.0,CBSNews,4,Texas couple accused of enslaving girl for 16 years https://t.co/tn6MbSiB4l https://t.co/P6zfjp9gOG
-0.296,Sun Apr 29 04:03:05 +0000 2018,0.804,0.196,@CBSNews,0.0,CBSNews,5,Vermont teen accused of planning school shooting released https://t.co/cLQdMzzFM8 https://t.co/Hp4MB9NOBw
0.0,Sun Apr 29 03:48:04 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,6,Teachers and Arizona governor at odds as deal announced https://t.co/8KqI9JwNtq https://t.co/iWhEGfcaDu
-0.5574,Sun Apr 29 03:33:04 +0000 2018,0.714,0.286,@CBSNews,0.0,CBSNews,7,"Detroit police cracks down on citywide ""paintball wars"" https://t.co/ztmqjA7U2t https://t.co/SxP4vhiQsD"
0.0,Sun Apr 29 03:31:54 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,8,Michelle Wolf didn't spare the media in her roast at the White House Correspondents' Dinner https://t.co/zzuInPmGvY https://t.co/QCVXuKBFvG
0.0,Sun Apr 29 03:18:04 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,9,Evidence of world's biggest child sacrifice discovered https://t.co/Tm8JOwOCFF https://t.co/ZLYEodf9eb
0.3818,Sun Apr 29 03:11:54 +0000 2018,0.88,0.0,@CBSNews,0.12,CBSNews,10,Press Secretary Sarah Sanders sat nearby as comedian Michelle Wolf took her on at the White House Correspondents' D… https://t.co/toPUdHr9zY
-0.4019,Sun Apr 29 03:03:05 +0000 2018,0.803,0.197,@CBSNews,0.0,CBSNews,11,White House says records dispute some allegations against Ronny Jackson https://t.co/ATLB2TDZAl https://t.co/HBgfYCRPma
-0.34,Sun Apr 29 02:48:03 +0000 2018,0.806,0.194,@CBSNews,0.0,CBSNews,12,Building once intended to be Trump-branded hotel catches fire https://t.co/CrzBH314Df https://t.co/1lxnqsJkPX
0.0,Sun Apr 29 02:35:27 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,13,Michelle Wolf kicked off her roast at the White House Correspondents' Dinner by saying she isn't there to get anyth… https://t.co/TVBMtTxCCG
-0.5423,Sun Apr 29 02:33:04 +0000 2018,0.741,0.259,@CBSNews,0.0,CBSNews,14,"Inclement weather – or a lousy spring – impacts MLB games, farmers https://t.co/f5nkN1xNlv https://t.co/QCteq6W4i0"
-0.296,Sun Apr 29 02:18:03 +0000 2018,0.855,0.145,@CBSNews,0.0,CBSNews,15,"Inside Republicans' House Intel report finding ""no evidence"" of Trump campaign collusion https://t.co/3JX5ENh6is https://t.co/tw1EWz56xh"
0.0,Sun Apr 29 02:03:03 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,16,Mike Pompeo embarks on Mideast leg of first trip as secretary of state https://t.co/POnBqEpwEs https://t.co/OgyB9EW6tT
-0.7906,Sun Apr 29 01:48:04 +0000 2018,0.588,0.412,@CBSNews,0.0,CBSNews,17,Death toll rises to 9 in school stabbing attack in China https://t.co/kZgilsyssZ https://t.co/6GxvkkjrcX
0.0,Sun Apr 29 01:33:15 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,18,"Backlash after ""Yellow Fever"" restaurant opens inside Whole Foods 365 https://t.co/D2xycyCsaH https://t.co/A5ojJaHZNE"
0.0,Sun Apr 29 01:18:04 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,19,"School district pays $10,000 bitcoin ransom after cyberattack https://t.co/3mSDWypT0f https://t.co/Zx3tTZdpfl"
-0.4019,Sun Apr 29 01:03:04 +0000 2018,0.769,0.231,@CBSNews,0.0,CBSNews,20,"In West Virginia, ex-con candidate compounds GOP problems https://t.co/ygw7m4Xxhw https://t.co/MIsLqvTPfJ"
0.0,Sun Apr 29 00:58:19 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,21,Trump says N. Korea meeting could happen in 3-4 weeks https://t.co/QpZd5Xv8RP https://t.co/jCcUOIGrBS
0.0,Sun Apr 29 00:48:04 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,22,"Mongolia, Singapore are final two sites under consideration for Trump-Kim Jong Un meeting https://t.co/4RxXxSJn6d https://t.co/b9BVzSizc6"
-0.6597,Sun Apr 29 00:33:06 +0000 2018,0.575,0.339,@CBSNews,0.086,CBSNews,23,"Alfie Evans, sick British toddler at center of legal battle, dies https://t.co/kPm51SrAut https://t.co/wUYvbbCKWZ"
-0.0516,Sun Apr 29 00:18:04 +0000 2018,0.902,0.098,@CBSNews,0.0,CBSNews,24,"Social media addiction: Teens leave rehab with a sense of ""power"" https://t.co/akZOzWPEIF https://t.co/HCNk5GQ6Zr"
0.34,Sun Apr 29 00:03:03 +0000 2018,0.806,0.0,@CBSNews,0.194,CBSNews,25,Young Scottish brothers take on a list of 500 adventures https://t.co/Hv8BIxMlJQ https://t.co/u0XOwwuJt7
-0.2263,Sun Apr 29 00:02:04 +0000 2018,0.881,0.119,@CBSNews,0.0,CBSNews,26,"""I think it's still winter"": Spring feels delayed throughout much of the country https://t.co/tk2YdqphtY https://t.co/DnpzoP0Vy0"
-0.8126,Sat Apr 28 23:48:04 +0000 2018,0.598,0.402,@CBSNews,0.0,CBSNews,27,"Search for ""Golden State Killer"" led to wrong man in 2017 https://t.co/E3joUO690S https://t.co/dpASo5IPMK"
0.0,Sat Apr 28 23:33:03 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,28,"Judge orders Bill Cosby to remain in Philadelphia home, be fitted with GPS monitor https://t.co/Ee1DxD76iF https://t.co/UwrVr6AsdY"
0.0,Sat Apr 28 23:24:05 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,29,"Migrant ""caravan"" could cross into U.S. as early as Sunday https://t.co/ltuRvtuhdo https://t.co/Fi0A0TS148"
0.4404,Sat Apr 28 23:18:03 +0000 2018,0.838,0.0,@CBSNews,0.162,CBSNews,30,"Rachel Maddow, Maria Shriver among dozens of women who sign letter supporting Tom Brokaw https://t.co/eJ7ya88kev https://t.co/ilA7le5ylE"
0.0,Sat Apr 28 23:10:06 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,31,"She was a writer and became an investigator. What case did Michelle McNamara work the most? Patton Oswalt tells us,… https://t.co/dMw8I2opL3"
0.0,Sat Apr 28 23:03:04 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,32,Steamboat Geyser at Yellowstone National Park erupts for third time in six weeks https://t.co/2NeREhhWV7 https://t.co/SeRkCeRBit
-0.2732,Sat Apr 28 23:00:16 +0000 2018,0.545,0.261,@CBSNews,0.194,CBSNews,33,Larry Harvey: Burning Man festival co-founder dead at 70 https://t.co/SlFtaItvJO https://t.co/qlOdDxT7tA
0.0,Sat Apr 28 22:40:01 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,34,"Secretary of State Mike Pompeo arrived in Saudi Arabia on Saturday, the start of a Middle East visit that officials… https://t.co/dhNRiuTcNz"
-0.6249,Sat Apr 28 22:20:23 +0000 2018,0.83,0.17,@CBSNews,0.0,CBSNews,35,"With not enough sex and not enough babies, Japan’s in the midst of a population crisis. Could robots be the answer?… https://t.co/nZ4qaXH9ak"
0.0,Sat Apr 28 22:10:01 +0000 2018,1.0,0.0,@CBSNews,0.0,CBSNews,36,"While hundreds of journalists, lobbyists and White House staffers attend the #WHCD in Washington, D.C., President T… https://t.co/NmPC125h4V"
-0.6486,Sat Apr 28 22:00:02 +0000 2018,0.788,0.212,@CBSNews,0.0,CBSNews,37,"Investigators hunting down the so-called ""Golden State Killer"" used information from genetic websites last year tha… https://t.co/9ycox810Gy"
